,$R^2$,$\kappa$,$P-value$,OTU
5,0.5069790582074287,0.5139081682916325,3.799524072469052e-09,18
6,0.6940885758284352,0.5160273772330414,3.2788153881832272e-09,18
7,0.542826911380757,0.4874180565240226,2.2845232326803415e-08,18
8,0.5537945164203635,0.5064909369967018,6.335820026229436e-09,18
9,0.5995926352083581,0.534040653235016,9.151855342710164e-10,18
0,0.358624323482738,0.4247800592321929,1.2028826739863318e-06,19
1,0.3875376842343549,0.440729247939284,4.7175352418840077e-07,19
2,0.4179999878019221,0.4364761309507264,6.074097201755745e-07,19
3,0.3250657900268309,0.3822488893466167,1.2479488688162552e-05,19
4,0.34746572912316376,0.4258433384793323,1.131244964725258e-06,19
5,0.31957685615895537,0.4088308705251018,2.9702598722540797e-06,19
6,0.38495650684566185,0.4513620404106781,2.482861275680709e-07,19
7,0.3848428341002683,0.43541285170358696,6.467973983340298e-07,19
8,0.3153432557080869,0.3833121685937561,1.180321359205768e-05,19
9,0.3736583017752075,0.4141472667607989,2.2053830138913885e-06,19
