,$R^2$,$\kappa$,$P-value$,OTU
1,0.5751645131858982,0.509669750408815,5.093348986913611e-09,18
2,0.6234273040044841,0.5382790711178337,6.73717711176698e-10,18
3,0.5975440286355933,0.5488751158248777,3.1010877197685344e-10,18
4,0.5569062092732502,0.5255638174693809,1.6771263691348298e-09,18
5,0.5747875104764295,0.5181465861744501,2.8278384120028e-09,18
6,0.517784008525723,0.4958948922896578,1.299392393889687e-08,18
7,0.5512837997602213,0.4969544967603622,1.2101175945166518e-08,18
8,0.5651073703755969,0.5266234219400853,1.5556174555098545e-09,18
9,0.4939623247174695,0.5139081682916325,3.799524072469052e-09,18
0,0.32346977244452835,0.4035144742894048,3.986206965276078e-06,19
1,0.3563925934302677,0.4247800592321929,1.2028826739863318e-06,19
2,0.36701979758242265,0.4311597347150294,8.30413020194785e-07,19
3,0.3181673583595491,0.40032463654798656,4.747642267618146e-06,19
4,0.3328208119998558,0.40032463654798656,4.747642267618146e-06,19
5,0.3603839262474314,0.4364761309507264,6.074097201755745e-07,19
6,0.3213190310175832,0.3748059346166408,1.8359047498875657e-05,19
7,0.3930383299407494,0.4449823649278416,3.655572527516161e-07,19
8,0.2969521084217517,0.38650200633517423,9.977950994703204e-06,19
9,0.28883617282649243,0.35992002515668914,3.8915943802667044e-05,19
