,$R^2$,$\kappa$,$P-value$,OTU
8,0.2096011159912683,0.4790049136402304,0.00015044733214235838,13
9,0.2608042186512418,0.5335462392646902,2.3735676861202414e-05,13
0,-0.08392248507133804,-0.29467330327895125,0.023294806349832112,14
1,-0.08204044682193823,-0.1689460272132654,0.1933804077642536,14
2,-0.11443106513359047,-0.29467330327895125,0.023294806349832112,14
3,-0.12848714228856029,-0.07465057016400099,0.5654921282563607,14
4,-0.11651234287811295,-0.16108807245916004,0.2149203847314749,14
5,-0.07208915316074815,-0.23180966524610835,0.07432552640355647,14
6,-0.07466487901929941,-0.1925198914755815,0.13830597911792938,14
7,-0.1062200090853458,-0.23180966524610835,0.07432552640355647,14
8,-0.1187476312532434,-0.1689460272132654,0.1933804077642536,14
9,-0.056250825036674,-0.051076705901684887,0.6941585555424366,14
0,0.16296815836817147,0.40200694968926426,0.0008123627467636817,15
1,0.2313594254177853,0.3613708681322267,0.0026119057588406677,15
2,0.21098780808499865,0.3323450955914856,0.005635059579506307,15
3,0.18772998561829213,0.39910437243519015,0.0008861836954693768,15
4,0.3866548414692093,0.4426430312463018,0.00022688738954311494,15
5,0.2711055525669278,0.3468579818618561,0.003862476536039283,15
6,0.3896740638627093,0.3816889089107455,0.0014762759839899234,15
7,0.28996159670305954,0.2975141685425963,0.013205927279684088,15
8,0.195125733467143,0.29461159128852216,0.01412809562772506,15
9,0.2997409997110021,0.3555657136240785,0.00305933870762069,15
0,0.6287171106036892,0.5015622166351902,1.3853125445731298e-05,16
1,0.7095375617138429,0.572422760538464,7.142294825063707e-07,16
2,0.5885084237261056,0.4563284888749874,7.678684386188821e-05,16
3,0.6375965871342406,0.4935797940892721,1.894233920382057e-05,16
4,0.619752204311658,0.4589892963902935,6.971097660109559e-05,16
5,0.6164474698823181,0.4749541414821297,3.8615695320679853e-05,16
6,0.6098954503870402,0.5255094842729446,5.271401624371447e-06,16
7,0.6272772203291725,0.5122054466964144,9.062888363443362e-06,16
8,0.6462674912040118,0.5228486767576386,5.880822685273198e-06,16
9,0.6087605441430335,0.5042230241504962,1.2468372968576684e-05,16
0,0.1840241331635516,0.2507827467405159,0.046121768887055804,17
1,0.1876553873069563,0.36768898958195945,0.003456310685181193,17
2,0.17222161210461218,0.29980794535144384,0.01711927875044517,17
3,0.1871370229675889,0.2545539158644335,0.042942755355334435,17
4,0.14935487237240086,0.20552871725350555,0.10217328624554167,17
5,0.167944058072107,0.2884944379796913,0.02178082108483759,17
6,0.19661655369758324,0.22061339374917568,0.07936812870527606,17
7,0.23474545892107326,0.3492593300027577,0.0055328200181169115,17
8,0.2276223907643764,0.28472326885577376,0.023563084052697827,17
9,0.17619323570014644,0.2884944379796913,0.02178082108483759,17
0,0.6926819324372242,0.4919188926544733,1.2834736075571718e-05,18
1,0.6135898415747838,0.4254778993608821,0.00016089027276364594,18
2,0.6444252142330609,0.3794802886191651,0.0007635836307434582,18
3,0.6406473137153199,0.4024790939900236,0.0003574603959343321,18
4,0.7058028780086907,0.4229224765418978,0.00017615593010829496,18
5,0.6241621462656105,0.4254778993608821,0.00016089027276364594,18
6,0.5720561318285121,0.4382550134558035,0.00010151135900707404,18
7,0.5617558596954315,0.387146557076118,0.0005954862609871302,18
8,0.6124466244397739,0.415256208084945,0.00023053159000106904,18
9,0.5406509442076093,0.4638092416456462,3.895445218332476e-05,18
0,-0.0681037075962645,-0.22086305214969307,0.09096894797535778,19
1,-0.06277007866641715,-0.2154729018428337,0.09932751950540153,19
2,-0.057319316465465724,-0.22086305214969307,0.09096894797535778,19
3,-0.06855940992040366,-0.22086305214969307,0.09096894797535778,19
4,-0.1718201725812567,-0.08403658068160179,0.5749528718012622,19
5,-0.07814628909115351,-0.2154729018428337,0.09932751950540153,19
6,-0.06751782050165643,-0.22086305214969307,0.09096894797535778,19
7,-0.05527110664411872,-0.22086305214969307,0.09096894797535778,19
8,-0.049383471661777145,-0.22086305214969307,0.09096894797535778,19
9,-0.07540064726285411,-0.22086305214969307,0.09096894797535778,19
