"Otu000001" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000030" "Otu000041" "Otu000044" "Otu000046" "Otu000048" "Otu000056" "Otu000058" "Otu000059" "Otu000062" "Otu000063" "Otu000067" "Otu000070" "Otu000075" "Otu000077" "Otu000078" "Otu000082" "Otu000083" "Otu000086" "Otu000087" "Otu000088" "Otu000093" "Otu000103" "Otu000104" "Otu000106" "Otu000107" "Otu000110" "Otu000117" "Otu000120" "Otu000135" "Otu000136" "Otu000137" "Otu000142" "Otu000154" "Otu000155" "Otu000159" "Otu000161" "Otu000162" "Otu000168" "Otu000176" "Otu000184" "Otu000192" "Otu000205" "Otu000210" "Otu000215" "Otu000216" "Otu000223" "Otu000225" "Otu000227" "Otu000231" "Otu000244" "Otu000248" "Otu000255" "Otu000256" "Otu000262" "Otu000267" "Otu000269" "Otu000273" "Otu000282" "Otu000293" "Otu000311" "Otu000322" "Otu000323" "Otu000326" "Otu000328" "Otu000338" "Otu000340" "Otu000379" "Otu000385" "Otu000387" "Otu000390" "Otu000434" "Otu000436" "Otu000441" "Otu000446" "Otu000467" "Otu000477" "Otu000509" "Otu000514" "Otu000527" "Otu000547" "Otu000553" "Otu000563" "Otu000582" "Otu000613" "Otu000646" "Otu000655" "Otu000666" "Otu000669" "Otu000672" "Otu000674" "Otu000676" "Otu000704" "Otu000745" "Otu000755" "Otu000756" "Otu000769" "Otu000775" "Otu000779" "Otu000816" "Otu000834" "Otu000837" "Otu000860" "Otu000906" "Otu000908" "Otu000914" "Otu000949" "Otu000977" "Otu000999" "Otu001006" "Otu001007" "Otu001010" "Otu001028" "Otu001039" "Otu001076" "Otu001118" "Otu001199" "Otu001219" "Otu001345" "Otu001451" "Otu001476" "Otu001542" "Otu001549" "Otu001663" "Otu001677" "Otu001690" "Otu001754" "Otu001760" "Otu002142" "Otu002392" "Otu002471" "Otu002522" "Otu002712" "Otu002896" "Otu003066" "Otu003078" "Otu003167" "Otu003218" "Otu003936" "Otu004969" "Otu005236" "Otu007520" "Otu009453"
"Sp13.BD.MM15.DD.1" 0.200673967986521 0.203201347935973 0.0539174389216512 0.0579612468407751 0.00016849199663016 0.0552653748946925 0.0193765796124684 0.00134793597304128 0.0451558550968829 0.0114574557708509 0.0213984835720303 0.00016849199663016 0.0465037910699242 0.0050547598989048 0.0008424599831508 0.0050547598989048 0.00050547598989048 0.0133108677337826 0.00033698399326032 0.00471777590564448 0.0008424599831508 0.0203875315922494 0 0.00235888795282224 0.0181971356360573 0 0.00539174389216512 0.00219039595619208 0 0 0.0008424599831508 0.012636899747262 0 0.00791912384161752 0.00370682392586352 0.0173546756529065 0.013647851727043 0.0151642796967144 0.0128053917438922 0 0 0 0.00050547598989048 0 0.0016849199663016 0.0008424599831508 0.00623420387531592 0 0.00016849199663016 0 0.00050547598989048 0.00033698399326032 0.00640269587194608 0.00016849199663016 0.00016849199663016 0 0.00640269587194608 0 0.00690817186183656 0.00050547598989048 0.0104465037910699 0.00269587194608256 0.00353833192923336 0 0.00202190395956192 0.00101095197978096 0.00016849199663016 0.0025273799494524 0.00050547598989048 0.0101095197978096 0.00791912384161752 0 0 0 0 0 0.00303285593934288 0 0 0 0 0 0 0.00539174389216512 0 0.00033698399326032 0.00050547598989048 0.0163437236731255 0 0 0 0.00151642796967144 0.00016849199663016 0.00033698399326032 0.00117944397641112 0.00185341196293176 0 0 0 0.00454928390901432 0 0.00016849199663016 0.00016849199663016 0 0 0 0.00016849199663016 0 0 0 0 0.00016849199663016 0.0033698399326032 0 0 0.00016849199663016 0.00067396798652064 0.00016849199663016 0 0.00101095197978096 0.00016849199663016 0.00050547598989048 0.00016849199663016 0 0 0.00016849199663016 0.00016849199663016 0.00303285593934288 0 0 0 0.00050547598989048 0 0 0 0 0.00050547598989048 0.00016849199663016 0 0 0 0.00067396798652064 0 0 0 0.00033698399326032 0 0.00033698399326032 0.00016849199663016 0 0 0.00016849199663016 0 0 0 0
"Sp13.BD.MM15.SD.1" 0.254759898904802 0.169334456613311 0.0759898904802022 0.0552653748946925 0.00016849199663016 0.0471777590564448 0.0259477674810446 0.0008424599831508 0.0382476832350463 0.0119629317607414 0.0507160909856782 0 0.0390901432181971 0.00404380791912384 0 0.00724515585509688 0.00067396798652064 0.008424599831508 0 0.00707666385846672 0.00033698399326032 0.00994102780117944 0 0.004212299915754 0.0208930075821398 0 0.00572872788542544 0.00387531592249368 0 0 0.00033698399326032 0.0131423757371525 0 0.0121314237573715 0.00471777590564448 0.0075821398483572 0.0109519797809604 0.00775063184498736 0.00859309182813816 0 0 0 0 0 0.00219039595619208 0.00286436394271272 0.00724515585509688 0 0.00033698399326032 0 0.00016849199663016 0 0.00539174389216512 0.00016849199663016 0.00033698399326032 0 0.0016849199663016 0 0.0067396798652064 0 0.0208930075821398 0.00286436394271272 0.00219039595619208 0 0.00050547598989048 0.0008424599831508 0.00067396798652064 0.0025273799494524 0.00033698399326032 0.00539174389216512 0.00387531592249368 0 0 0 0 0 0.00219039595619208 0 0 0 0 0 0 0.0025273799494524 0 0.00016849199663016 0.00016849199663016 0.00960404380791912 0 0 0 0.00050547598989048 0 0.00067396798652064 0.0016849199663016 0.00101095197978096 0 0 0 0.00050547598989048 0 0 0 0 0.00033698399326032 0 0.00016849199663016 0 0 0 0 0 0.0025273799494524 0 0 0.00016849199663016 0.00033698399326032 0 0.00016849199663016 0.0008424599831508 0 0 0 0 0 0.00033698399326032 0 0.00050547598989048 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0.00067396798652064 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0.00016849199663016 0
"Sp13.BD.MM15.SN.1" 0.223757371524853 0.191912384161752 0.0500421229991575 0.0663858466722831 0.00033698399326032 0.0574557708508846 0.0134793597304128 0.0008424599831508 0.0635214827295704 0.0117944397641112 0.0256107834877843 0 0.0368997472620051 0.00454928390901432 0.00016849199663016 0.00640269587194608 0.00067396798652064 0.0102780117944398 0 0.0058972198820556 0.0008424599831508 0.0155012636899747 0 0.00134793597304128 0.0144903117101938 0 0.00454928390901432 0.00522325189553496 0.00016849199663016 0 0.00050547598989048 0.0131423757371525 0.00016849199663016 0.00876158382476832 0.004212299915754 0.00994102780117944 0.0173546756529065 0.0129738837405223 0.0128053917438922 0 0 0 0.0008424599831508 0.00033698399326032 0.00050547598989048 0 0.0104465037910699 0 0 0 0 0.00050547598989048 0.00539174389216512 0.00033698399326032 0.00134793597304128 0 0.00606571187868576 0 0.00522325189553496 0 0.00724515585509688 0.00269587194608256 0.00235888795282224 0.00016849199663016 0.00219039595619208 0.00219039595619208 0.00033698399326032 0.0016849199663016 0 0.0111204717775906 0.00623420387531592 0 0 0 0 0 0.00286436394271272 0 0 0 0.00016849199663016 0 0.00016849199663016 0.0050547598989048 0.00033698399326032 0.00033698399326032 0.00016849199663016 0.0151642796967144 0 0.00016849199663016 0 0.00117944397641112 0.00016849199663016 0 0.00050547598989048 0.00235888795282224 0 0 0 0.00151642796967144 0 0.00067396798652064 0 0.00016849199663016 0 0 0 0 0 0 0 0 0.00454928390901432 0.00016849199663016 0 0.00033698399326032 0.00033698399326032 0 0 0.00016849199663016 0 0.00033698399326032 0 0 0 0.00016849199663016 0.00033698399326032 0.00101095197978096 0 0 0 0.00016849199663016 0 0 0.00016849199663016 0 0.00016849199663016 0.00016849199663016 0 0 0 0.00101095197978096 0 0 0 0 0.00033698399326032 0.00016849199663016 0 0 0 0.00016849199663016 0 0 0 0
"Su13.BD.MM110.DCMD.1" 0.194271272114575 0.0202190395956192 0.149452401010952 0.0198820556023589 0.00791912384161752 0.0119629317607414 0.0529064869418703 0.00050547598989048 0.00994102780117944 0.0208930075821398 0.0185341196293176 0.00067396798652064 0.0741364785172704 0.00556023588879528 0.0822240943555181 0.0372367312552654 0.00016849199663016 0.0176916596461668 0 0.0033698399326032 0 0.00724515585509688 0.00033698399326032 0.0225779275484414 0.0348778433024431 0.00050547598989048 0.00303285593934288 0.00320134793597304 0 0.0008424599831508 0.00101095197978096 0.0289806234203875 0.00303285593934288 0.00724515585509688 0.00488626790227464 0.00741364785172704 0.00117944397641112 0.00454928390901432 0.0016849199663016 0 0 0.0033698399326032 0.00016849199663016 0.0058972198820556 0.0286436394271272 0.00033698399326032 0.00825610783487784 0 0.00117944397641112 0 0.0025273799494524 0 0.00151642796967144 0 0.00117944397641112 0 0.00353833192923336 0.00185341196293176 0.00151642796967144 0 0 0.00269587194608256 0.0271272114574558 0 0 0 0.0111204717775906 0.00050547598989048 0 0.00016849199663016 0.00101095197978096 0 0 0 0.00303285593934288 0 0.0117944397641112 0 0 0 0.00151642796967144 0 0.00016849199663016 0.00101095197978096 0 0.00016849199663016 0 0.00033698399326032 0 0.00117944397641112 0.00016849199663016 0 0 0.00067396798652064 0.00067396798652064 0 0.00033698399326032 0 0 0 0 0.00016849199663016 0.00185341196293176 0 0.0016849199663016 0 0 0 0 0 0 0 0.00775063184498736 0.00016849199663016 0 0 0 0 0.00016849199663016 0 0 0.00016849199663016 0 0 0.00033698399326032 0 0 0.00016849199663016 0 0 0 0 0 0 0 0.00151642796967144 0 0.00033698399326032 0.00067396798652064 0 0.00067396798652064 0.00016849199663016 0 0 0 0 0 0 0 0 0.00016849199663016 0.00016849199663016 0 0 0 0
"Su13.BD.MM110.DN.1" 0.238584667228307 0.0620050547598989 0.0481887110362258 0.0301600673967987 0.0101095197978096 0.0129738837405223 0.0743049705139006 0 0.00707666385846672 0.016849199663016 0.0756529064869419 0.00387531592249368 0.0151642796967144 0.0205560235888795 0.00219039595619208 0.00101095197978096 0.00134793597304128 0.0215669755686605 0.00016849199663016 0.0776748104465038 0 0.00825610783487784 0.00033698399326032 0.00943555181128896 0.00893007582139848 0.00067396798652064 0.00572872788542544 0.00067396798652064 0.00101095197978096 0.0075821398483572 0.00707666385846672 0.00522325189553496 0.00185341196293176 0.00572872788542544 0.0075821398483572 0.00454928390901432 0.00185341196293176 0.00202190395956192 0.0138163437236731 0 0 0.00151642796967144 0 0.015838247683235 0.0288121314237574 0.00859309182813816 0.00623420387531592 0 0.00117944397641112 0 0.00471777590564448 0.00016849199663016 0.00117944397641112 0 0.0008424599831508 0.00033698399326032 0.00067396798652064 0.00202190395956192 0.00151642796967144 0.00016849199663016 0 0.00370682392586352 0.0188711036225779 0 0 0 0.0256107834877843 0.0033698399326032 0 0.00320134793597304 0.00387531592249368 0 0.00067396798652064 0.00016849199663016 0.0008424599831508 0 0.0114574557708509 0.00033698399326032 0 0 0.00151642796967144 0.00033698399326032 0 0.00016849199663016 0 0.00134793597304128 0.00994102780117944 0.00151642796967144 0 0.00219039595619208 0.0016849199663016 0 0 0.00219039595619208 0.00404380791912384 0 0.00016849199663016 0.00016849199663016 0 0.00050547598989048 0.00033698399326032 0.00033698399326032 0.00033698399326032 0 0.00016849199663016 0 0.00016849199663016 0 0 0 0.00016849199663016 0 0.00707666385846672 0.00016849199663016 0.0008424599831508 0.00033698399326032 0 0.00033698399326032 0 0 0.00016849199663016 0.0008424599831508 0.00016849199663016 0 0 0.00016849199663016 0.00050547598989048 0.00016849199663016 0 0 0 0 0.00016849199663016 0 0 0.00016849199663016 0 0.00269587194608256 0 0 0 0.00067396798652064 0 0 0 0 0 0 0.00016849199663016 0 0.00033698399326032 0 0 0 0 0
"Su13.BD.MM110.SD.1" 0.31625947767481 0.110699241786015 0.0274641954507161 0.0475147430497051 0.00269587194608256 0.0390901432181971 0.00269587194608256 0.0149957877000842 0.00016849199663016 0.00438079191238416 0.235888795282224 0.00016849199663016 0.0217354675652906 0.00370682392586352 0.026284751474305 0.00117944397641112 0.0058972198820556 0.00202190395956192 0.00067396798652064 0.00016849199663016 0 0.00151642796967144 0.0008424599831508 0.00117944397641112 0.0203875315922494 0.00825610783487784 0.00101095197978096 0.00977253580454928 0.00033698399326032 0 0.00219039595619208 0.00825610783487784 0.00016849199663016 0.00134793597304128 0.0131423757371525 0.0119629317607414 0.00387531592249368 0.00690817186183656 0 0 0.00016849199663016 0.00016849199663016 0 0.00101095197978096 0.0033698399326032 0.00219039595619208 0.00909856781802864 0 0.00016849199663016 0 0.00151642796967144 0 0.00235888795282224 0 0 0.00033698399326032 0.00185341196293176 0.00050547598989048 0 0.00269587194608256 0 0 0.00117944397641112 0 0.00016849199663016 0 0.004212299915754 0.00016849199663016 0 0.00033698399326032 0 0 0 0.00050547598989048 0 0 0.00151642796967144 0 0 0 0 0 0 0 0 0.00067396798652064 0 0.00067396798652064 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0.00050547598989048 0 0 0.00185341196293176 0 0 0 0 0 0 0 0 0 0.00690817186183656 0 0 0 0 0 0.00050547598989048 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Su13.BD.MM110.SN.1" 0.351811288963774 0.119460825610783 0.0264532434709351 0.0333614153327717 0.00303285593934288 0.0343723673125527 0.00303285593934288 0.0165122156697557 0 0.00471777590564448 0.215164279696714 0.00016849199663016 0.0227464195450716 0.00370682392586352 0.0165122156697557 0.00117944397641112 0.0033698399326032 0.00438079191238416 0.00117944397641112 0 0 0.00202190395956192 0.0008424599831508 0.00101095197978096 0.0256107834877843 0.00876158382476832 0.00117944397641112 0.00943555181128896 0 0 0.00050547598989048 0.00977253580454928 0.00016849199663016 0.0008424599831508 0.00556023588879528 0.0138163437236731 0.00370682392586352 0.00556023588879528 0 0 0 0 0 0.00033698399326032 0.00387531592249368 0.0008424599831508 0.012636899747262 0 0 0 0.00101095197978096 0 0.00286436394271272 0 0 0.00033698399326032 0.00185341196293176 0.00151642796967144 0.00016849199663016 0.00303285593934288 0 0 0.00050547598989048 0 0.00033698399326032 0 0.00623420387531592 0 0 0.00050547598989048 0 0 0 0.00016849199663016 0.00016849199663016 0 0.00067396798652064 0 0 0 0 0 0.00033698399326032 0 0 0.00033698399326032 0 0.00050547598989048 0 0 0 0 0 0 0 0.00016849199663016 0.00067396798652064 0 0 0.00134793597304128 0 0 0.00151642796967144 0.00050547598989048 0 0 0 0 0 0 0 0 0.00657118786857624 0 0 0 0 0 0.00016849199663016 0 0 0.00050547598989048 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Su13.BD.MM15.DN.1" 0.256613310867734 0.132097725358045 0.108508845829823 0.0244313395113732 0.00202190395956192 0.0229149115417018 0.0690817186183656 0.00320134793597304 0.00303285593934288 0.0406065711878686 0.0368997472620051 0.00016849199663016 0.0860994102780118 0.004212299915754 0.0128053917438922 0.00303285593934288 0.00033698399326032 0.0107834877843302 0.00033698399326032 0.00117944397641112 0 0.00572872788542544 0.00033698399326032 0.0139848357203033 0.0259477674810446 0.00016849199663016 0.00454928390901432 0.00454928390901432 0.00050547598989048 0.00033698399326032 0.00016849199663016 0.0235888795282224 0.00033698399326032 0.017860151642797 0.00269587194608256 0.0092670598146588 0.00825610783487784 0.00606571187868576 0.00016849199663016 0 0 0 0.00033698399326032 0.00016849199663016 0.00370682392586352 0 0.00606571187868576 0 0 0 0.00219039595619208 0 0.00101095197978096 0.00016849199663016 0 0 0.00353833192923336 0 0.00117944397641112 0.00151642796967144 0 0.00016849199663016 0.00067396798652064 0 0.00016849199663016 0 0.00016849199663016 0.00185341196293176 0 0 0.0008424599831508 0 0 0 0.0008424599831508 0 0.0033698399326032 0 0 0 0 0 0.00101095197978096 0.00050547598989048 0.00016849199663016 0.00269587194608256 0 0.00404380791912384 0 0.00016849199663016 0 0.00033698399326032 0 0.00033698399326032 0.00151642796967144 0 0.00033698399326032 0.00033698399326032 0 0.0008424599831508 0 0 0.00387531592249368 0 0.00033698399326032 0 0 0 0.00117944397641112 0 0 0 0.00775063184498736 0.00016849199663016 0 0 0 0.00101095197978096 0 0 0 0.00033698399326032 0 0.00033698399326032 0 0 0 0.00033698399326032 0 0 0 0 0 0 0 0.00134793597304128 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Su13.BD.MM15.SD.1" 0.359224936815501 0.138331929233361 0.0350463352990733 0.0254422914911542 0.0025273799494524 0.0564448188711036 0.0143218197135636 0.00623420387531592 0.00050547598989048 0.008424599831508 0.10497051390059 0.00033698399326032 0.0399326032013479 0.00606571187868576 0.0181971356360573 0.0025273799494524 0.00101095197978096 0.00657118786857624 0.00235888795282224 0 0 0.00370682392586352 0.00016849199663016 0.00791912384161752 0.0264532434709351 0.00202190395956192 0.00016849199663016 0.0129738837405223 0.0025273799494524 0.00016849199663016 0.00067396798652064 0.0173546756529065 0.00016849199663016 0.00438079191238416 0.0148272957034541 0.0122999157540017 0.00741364785172704 0.00741364785172704 0 0 0 0.00016849199663016 0 0.0016849199663016 0.00286436394271272 0.00151642796967144 0.0109519797809604 0 0.00016849199663016 0 0.00117944397641112 0.00016849199663016 0.00033698399326032 0 0 0 0.00151642796967144 0.00134793597304128 0.00117944397641112 0.00219039595619208 0 0 0.00033698399326032 0 0.00050547598989048 0 0.0016849199663016 0.0008424599831508 0 0.0008424599831508 0.00016849199663016 0 0 0.00016849199663016 0.00067396798652064 0.00050547598989048 0.00235888795282224 0 0 0 0 0.00016849199663016 0.00033698399326032 0.00016849199663016 0 0.00033698399326032 0 0.00202190395956192 0 0.00016849199663016 0 0 0 0.00016849199663016 0.00117944397641112 0 0.00050547598989048 0 0 0.00067396798652064 0 0 0.00235888795282224 0.00016849199663016 0.00033698399326032 0 0 0 0 0 0 0 0.0067396798652064 0 0 0 0.00016849199663016 0 0 0 0 0.00050547598989048 0 0.00050547598989048 0 0 0 0.00016849199663016 0.00016849199663016 0 0 0 0 0 0 0 0 0 0.00067396798652064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Su13.BD.MM15.SN.1" 0.41078348778433 0.112552653748947 0.0384161752316765 0.0219039595619208 0.00387531592249368 0.0399326032013479 0.017860151642797 0.00808761583824768 0.0016849199663016 0.0104465037910699 0.0867733782645324 0.00050547598989048 0.0510530749789385 0.0058972198820556 0.0156697556866049 0.00353833192923336 0.0008424599831508 0.00707666385846672 0.00235888795282224 0 0 0.00404380791912384 0.0008424599831508 0.00808761583824768 0.0185341196293176 0.0016849199663016 0.00117944397641112 0.00741364785172704 0.00269587194608256 0.0008424599831508 0.00101095197978096 0.0148272957034541 0.00050547598989048 0.00320134793597304 0.0092670598146588 0.0133108677337826 0.00876158382476832 0.0111204717775906 0.00016849199663016 0 0 0 0 0.00134793597304128 0.00353833192923336 0.00117944397641112 0.011625947767481 0 0.00016849199663016 0 0.00016849199663016 0.00050547598989048 0.0016849199663016 0 0 0.00050547598989048 0.00219039595619208 0.00067396798652064 0.00016849199663016 0.00286436394271272 0 0.00033698399326032 0.00067396798652064 0 0.00016849199663016 0 0.0016849199663016 0.00033698399326032 0 0.00033698399326032 0.00033698399326032 0 0 0 0.00050547598989048 0.00050547598989048 0.00202190395956192 0 0 0 0 0 0.00033698399326032 0.00016849199663016 0 0.00033698399326032 0 0.00269587194608256 0 0 0 0 0 0.00016849199663016 0.00067396798652064 0 0.00033698399326032 0.00067396798652064 0 0.00016849199663016 0.00016849199663016 0 0.00235888795282224 0 0.00151642796967144 0 0 0 0 0 0 0 0.00893007582139848 0 0 0 0 0.00016849199663016 0 0 0 0.00016849199663016 0 0.00033698399326032 0 0 0 0.00033698399326032 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
